id, signature, date
422990,SGV_12N_00755,
422991,SGV_12N_00756,
422992,SGV_12N_00757,
422993,SGV_12N_00758,
422994,SGV_12N_00759,
422995,SGV_12N_00760,
422996,SGV_12N_00761,
422997,SGV_12N_00762,
422998,SGV_12N_00763,GREGORIAN:CE:1938
422999,SGV_12N_00764,
423000,SGV_12N_00765,GREGORIAN:CE:1938
423001,SGV_12N_00766,
423002,SGV_12N_00767,
423003,SGV_12N_00768,
423004,SGV_12N_00769,
423005,SGV_12N_00770,
423006,SGV_12N_00771,
423007,SGV_12N_00772,
423008,SGV_12N_00773,
423009,SGV_12N_00774,
423010,SGV_12N_00775,
423011,SGV_12N_00776,GREGORIAN:CE:1938
423012,SGV_12N_00777,
423013,SGV_12N_00778,
423014,SGV_12N_00779,GREGORIAN:CE:1938
423015,SGV_12N_00780,GREGORIAN:CE:1938
423016,SGV_12N_00781,GREGORIAN:CE:1938
423017,SGV_12N_00782,GREGORIAN:CE:1938
423018,SGV_12N_00783,GREGORIAN:CE:1938
423019,SGV_12N_00784,GREGORIAN:CE:1938
423020,SGV_12N_00785,GREGORIAN:CE:1938
423021,SGV_12N_00786,GREGORIAN:CE:1938
423022,SGV_12N_00787,GREGORIAN:CE:1938
423023,SGV_12N_00788,GREGORIAN:CE:1938
423024,SGV_12N_00789,GREGORIAN:CE:1938
423025,SGV_12N_00790,
423026,SGV_12N_00791,
423027,SGV_12N_00792,
423028,SGV_12N_00793,
423029,SGV_12N_00794,
423030,SGV_12N_00795,
423031,SGV_12N_00796,
423032,SGV_12N_00797,
423033,SGV_12N_00798,
423034,SGV_12N_00799,
423035,SGV_12N_00800,
423036,SGV_12N_00801,
423037,SGV_12N_00802,
423038,SGV_12N_00803,
423039,SGV_12N_00804,
423040,SGV_12N_00805,
423041,SGV_12N_00806,
423042,SGV_12N_00807,
423043,SGV_12N_00808,
423044,SGV_12N_00809,
423045,SGV_12N_00810,
423046,SGV_12N_00811,GREGORIAN:CE:1938
423047,SGV_12N_00812,
423048,SGV_12N_00813,
423049,SGV_12N_00814,GREGORIAN:CE:1938
423050,SGV_12N_00815,
423051,SGV_12N_00816,
423052,SGV_12N_00817,
423053,SGV_12N_00818,
423054,SGV_12N_00819,
423055,SGV_12N_00820,
423056,SGV_12N_00821,
423057,SGV_12N_00822,
423058,SGV_12N_00823,
423059,SGV_12N_00824,
423060,SGV_12N_00825,
423061,SGV_12N_00826,
423062,SGV_12N_00827,
423063,SGV_12N_00828,
423064,SGV_12N_00829,
423065,SGV_12N_00830,
423066,SGV_12N_00831,
423067,SGV_12N_00832,
423068,SGV_12N_00833,
423069,SGV_12N_00834,
423070,SGV_12N_00835,
423071,SGV_12N_00836,
423072,SGV_12N_00837,
423073,SGV_12N_00838,
423074,SGV_12N_00839,
423075,SGV_12N_00840,
423076,SGV_12N_00841,
423077,SGV_12N_00842,
423078,SGV_12N_00843,GREGORIAN:CE:1937:CE:1939
423079,SGV_12N_00844,
423080,SGV_12N_00845,GREGORIAN:CE:1937:CE:1939
423081,SGV_12N_00846,
423082,SGV_12N_00847,
423083,SGV_12N_00848,
423084,SGV_12N_00849,
423085,SGV_12N_00850,
423086,SGV_12N_00851,
423087,SGV_12N_00852,
423088,SGV_12N_00853,
423089,SGV_12N_00854,
423090,SGV_12N_00855,
423091,SGV_12N_00856,
423092,SGV_12N_00857,
423093,SGV_12N_00858,
423094,SGV_12N_00859,
423095,SGV_12N_00860,
423096,SGV_12N_00861,
423097,SGV_12N_00862,
423098,SGV_12N_00863,
423099,SGV_12N_00864,
423100,SGV_12N_00865,
423101,SGV_12N_00866,
423102,SGV_12N_00867,
423103,SGV_12N_00868,
423104,SGV_12N_00869,
423105,SGV_12N_00870,
423106,SGV_12N_00871,
423107,SGV_12N_00872,
423108,SGV_12N_00873,
423109,SGV_12N_00874,
423110,SGV_12N_00875,
423111,SGV_12N_00876,
423112,SGV_12N_00877,
423113,SGV_12N_00878,
423114,SGV_12N_00879,
423115,SGV_12N_00880,
423116,SGV_12N_00881,
423117,SGV_12N_00882,
423118,SGV_12N_00883,
423119,SGV_12N_00884,
423120,SGV_12N_00885,
423121,SGV_12N_00886,
423122,SGV_12N_00887,
423123,SGV_12N_00888,
423124,SGV_12N_00889,
423125,SGV_12N_00890,
423126,SGV_12N_00891,
423127,SGV_12N_00892,
423128,SGV_12N_00893,
423129,SGV_12N_00894,
423130,SGV_12N_00895,
423131,SGV_12N_00896,
423132,SGV_12N_00897,
423133,SGV_12N_00898,
423134,SGV_12N_00899,
423135,SGV_12N_00900,
423136,SGV_12N_00901,
423137,SGV_12N_00902,
423138,SGV_12N_00903,
423139,SGV_12N_00904,
423140,SGV_12N_00905,
423141,SGV_12N_00906,
423142,SGV_12N_00907,
423143,SGV_12N_00908,
423144,SGV_12N_00909,
423145,SGV_12N_00910,
423146,SGV_12N_00911,
423147,SGV_12N_00912,
423148,SGV_12N_00913,
423149,SGV_12N_00914,
423150,SGV_12N_00915,
423151,SGV_12N_00916,
423152,SGV_12N_00917,
423153,SGV_12N_00918,
423154,SGV_12N_00919,
423155,SGV_12N_00920,
423156,SGV_12N_00921,
423157,SGV_12N_00922,
423158,SGV_12N_00923,
423159,SGV_12N_00924,
423160,SGV_12N_00925,
423161,SGV_12N_00926,
423162,SGV_12N_00927,
423163,SGV_12N_00928,
423164,SGV_12N_00929,
423165,SGV_12N_00930,
423166,SGV_12N_00931,
423167,SGV_12N_00932,
423168,SGV_12N_00933,
423169,SGV_12N_00934,
423170,SGV_12N_00935,
423171,SGV_12N_00936,
423172,SGV_12N_00937,
423173,SGV_12N_00938,
423174,SGV_12N_00939,
423175,SGV_12N_00940,
423176,SGV_12N_00941,
423177,SGV_12N_00942,GREGORIAN:CE:1937:CE:1941
423178,SGV_12N_00943,GREGORIAN:CE:1937:CE:1941
423179,SGV_12N_00944,GREGORIAN:CE:1937:CE:1941
423180,SGV_12N_00945,GREGORIAN:CE:1937:CE:1941
423181,SGV_12N_00946,GREGORIAN:CE:1937:CE:1941
423182,SGV_12N_00947,GREGORIAN:CE:1937:CE:1941
423183,SGV_12N_00948,GREGORIAN:CE:1937:CE:1941
423184,SGV_12N_00949,GREGORIAN:CE:1937:CE:1941
423185,SGV_12N_00950,GREGORIAN:CE:1937:CE:1941
423186,SGV_12N_00951,
423187,SGV_12N_00952,
423188,SGV_12N_00953,GREGORIAN:CE:1937:CE:1941
423189,SGV_12N_00954,GREGORIAN:CE:1937:CE:1941
423190,SGV_12N_00955,GREGORIAN:CE:1937:CE:1941
423191,SGV_12N_00956,GREGORIAN:CE:1937:CE:1941
423192,SGV_12N_00957,GREGORIAN:CE:1937:CE:1941
423193,SGV_12N_00958,GREGORIAN:CE:1937:CE:1941
423194,SGV_12N_00959,GREGORIAN:CE:1937:CE:1941
423195,SGV_12N_00960,GREGORIAN:CE:1937:CE:1941
423196,SGV_12N_00961,GREGORIAN:CE:1937:CE:1941
423197,SGV_12N_00962,GREGORIAN:CE:1937:CE:1941
423198,SGV_12N_00963,GREGORIAN:CE:1937:CE:1941
423199,SGV_12N_00964,GREGORIAN:CE:1937:CE:1941
423200,SGV_12N_00965,GREGORIAN:CE:1937:CE:1941
423201,SGV_12N_00966,GREGORIAN:CE:1937:CE:1941
423202,SGV_12N_00967,
423203,SGV_12N_00968,
423204,SGV_12N_00969,
423205,SGV_12N_00970,
423206,SGV_12N_00971,
423207,SGV_12N_00972,
423208,SGV_12N_00973,
423209,SGV_12N_00974,
423210,SGV_12N_00975,
423211,SGV_12N_00976,
423212,SGV_12N_00977,
423213,SGV_12N_00978,
423214,SGV_12N_00979,
423215,SGV_12N_00980,
423216,SGV_12N_00981,
423217,SGV_12N_00982,
423218,SGV_12N_00983,
423219,SGV_12N_00984,
423220,SGV_12N_00985,
423221,SGV_12N_00986,
423222,SGV_12N_00987,
423223,SGV_12N_00988,
423224,SGV_12N_00989,
423225,SGV_12N_00990,
423226,SGV_12N_00991,
423227,SGV_12N_00992,
423228,SGV_12N_00993,GREGORIAN:CE:1938:CE:1945
423229,SGV_12N_00994,
423230,SGV_12N_00995,
423231,SGV_12N_00996,
423232,SGV_12N_00997,
423233,SGV_12N_00998,GREGORIAN:CE:1938:CE:1945
423234,SGV_12N_00999,
423235,SGV_12N_01000,
423236,SGV_12N_01001,
423237,SGV_12N_01002,
423238,SGV_12N_01003,
423239,SGV_12N_01004,
423240,SGV_12N_01005,
423241,SGV_12N_01006,
423242,SGV_12N_01007,
423243,SGV_12N_01008,
423244,SGV_12N_01009,
423245,SGV_12N_01010,
423246,SGV_12N_01011,
423247,SGV_12N_01012,
423248,SGV_12N_01013,
423249,SGV_12N_01014,
423250,SGV_12N_01015,
423251,SGV_12N_01016,
423252,SGV_12N_01017,
423253,SGV_12N_01018,
423254,SGV_12N_01019,
423255,SGV_12N_01020,
423256,SGV_12N_01021,
423257,SGV_12N_01022,
423258,SGV_12N_01023,
423259,SGV_12N_01024,
423260,SGV_12N_01025,
423261,SGV_12N_01026,
423262,SGV_12N_01027,
423263,SGV_12N_01028,
423264,SGV_12N_01029,
423265,SGV_12N_01030,
423266,SGV_12N_01031,
423267,SGV_12N_01032,
423268,SGV_12N_01033,
423269,SGV_12N_01034,
423270,SGV_12N_01035,
423271,SGV_12N_01036,
423272,SGV_12N_01037,
423273,SGV_12N_01038,
423274,SGV_12N_01039,
423275,SGV_12N_01040,
423276,SGV_12N_01041,
423277,SGV_12N_01042,
423278,SGV_12N_01043,
423279,SGV_12N_01044,
423280,SGV_12N_01045,
423281,SGV_12N_01046,
423282,SGV_12N_01047,
423283,SGV_12N_01048,
423284,SGV_12N_01049,
423285,SGV_12N_01050,
423286,SGV_12N_01051,
423287,SGV_12N_01052,
423288,SGV_12N_01053,
423289,SGV_12N_01054,
423290,SGV_12N_01055,
423291,SGV_12N_01056,
423292,SGV_12N_01057,
423293,SGV_12N_01058,
423294,SGV_12N_01059,
423295,SGV_12N_01060,
423296,SGV_12N_01061,
423297,SGV_12N_01062,
423298,SGV_12N_01063,
423299,SGV_12N_01064,
423300,SGV_12N_01065,
423301,SGV_12N_01066,
423302,SGV_12N_01067,
423303,SGV_12N_01068,
423304,SGV_12N_01069,
423305,SGV_12N_01070,
423306,SGV_12N_01071,
423307,SGV_12N_01072,
423308,SGV_12N_01073,
423309,SGV_12N_01074,
423310,SGV_12N_01075,
423311,SGV_12N_01076,
423312,SGV_12N_01077,
423313,SGV_12N_01078,
423314,SGV_12N_01079,
423315,SGV_12N_01080,
423316,SGV_12N_01081,
423317,SGV_12N_01082,GREGORIAN:CE:1938
423318,SGV_12N_01083,
423319,SGV_12N_01084,
423320,SGV_12N_01085,
423321,SGV_12N_01086,
423322,SGV_12N_01087,
423323,SGV_12N_01088,
423324,SGV_12N_01089,
423325,SGV_12N_01090,
423326,SGV_12N_01091,
423327,SGV_12N_01092,
423328,SGV_12N_01093,
423329,SGV_12N_01094,
423330,SGV_12N_01095,
423331,SGV_12N_01096,
423332,SGV_12N_01097,
423333,SGV_12N_01098,
423334,SGV_12N_01099,
423335,SGV_12N_01100,
423336,SGV_12N_01101,
423337,SGV_12N_01102,
423338,SGV_12N_01103,
423339,SGV_12N_01104,
423340,SGV_12N_01105,
423341,SGV_12N_01106,
423342,SGV_12N_01107,
423343,SGV_12N_01108,
423344,SGV_12N_01109,
423345,SGV_12N_01110,
423346,SGV_12N_01111,
423347,SGV_12N_01112,
423348,SGV_12N_01113,
423349,SGV_12N_01114,
423350,SGV_12N_01115,
423351,SGV_12N_01116,
423352,SGV_12N_01117,
423353,SGV_12N_01118,
423354,SGV_12N_01119,
423355,SGV_12N_01120,
423356,SGV_12N_01121,
423357,SGV_12N_01122,
423358,SGV_12N_01123,
423359,SGV_12N_01124,
423360,SGV_12N_01125,
423361,SGV_12N_01126,
423362,SGV_12N_01127,
423363,SGV_12N_01128,
423364,SGV_12N_01129,
423365,SGV_12N_01130,
423366,SGV_12N_01131,
423367,SGV_12N_01132,
423368,SGV_12N_01133,
423369,SGV_12N_01134,
423370,SGV_12N_01135,
423371,SGV_12N_01136,
423372,SGV_12N_01137,
423373,SGV_12N_01138,
423374,SGV_12N_01139,
423375,SGV_12N_01140,
423376,SGV_12N_01141,
423377,SGV_12N_01142,
423378,SGV_12N_01143,
423379,SGV_12N_01144,
423380,SGV_12N_01145,
423381,SGV_12N_01146,
423382,SGV_12N_01147,
423383,SGV_12N_01148,
423384,SGV_12N_01149,
423385,SGV_12N_01150,
423386,SGV_12N_01151,
423387,SGV_12N_01152,
423388,SGV_12N_01153,
423389,SGV_12N_01154,
423390,SGV_12N_01155,
423391,SGV_12N_01156,
423392,SGV_12N_01157,
423393,SGV_12N_01158,
423394,SGV_12N_01159,
423395,SGV_12N_01160,
423396,SGV_12N_01161,
423397,SGV_12N_01162,
423398,SGV_12N_01163,
423399,SGV_12N_01164,
423400,SGV_12N_01165,
423401,SGV_12N_01166,
423402,SGV_12N_01167,
423403,SGV_12N_01168,
423404,SGV_12N_01169,
423405,SGV_12N_01170,
423406,SGV_12N_01171,
423407,SGV_12N_01172,
423408,SGV_12N_01173,
423409,SGV_12N_01174,
423410,SGV_12N_01175,
423411,SGV_12N_01176,
423412,SGV_12N_01177,
423413,SGV_12N_01178,
423414,SGV_12N_01179,
423415,SGV_12N_01180,
423416,SGV_12N_01181,
423417,SGV_12N_01182,
423418,SGV_12N_01183,
423419,SGV_12N_01184,
423420,SGV_12N_01185,
423421,SGV_12N_01186,
423422,SGV_12N_01187,
423423,SGV_12N_01188,
423424,SGV_12N_01189,
423425,SGV_12N_01190,
423426,SGV_12N_01191,
423427,SGV_12N_01192,
423428,SGV_12N_01193,
423429,SGV_12N_01194,
423430,SGV_12N_01195,
423431,SGV_12N_01196,
423432,SGV_12N_01197,
423433,SGV_12N_01198,
423434,SGV_12N_01199,
423435,SGV_12N_01200,
423436,SGV_12N_01201,
423437,SGV_12N_01202,
423438,SGV_12N_01203,
423439,SGV_12N_01204,
423440,SGV_12N_01205,
423441,SGV_12N_01206,
423442,SGV_12N_01207,
423443,SGV_12N_01208,GREGORIAN:CE:1938
423444,SGV_12N_01209,
423445,SGV_12N_01210,
423446,SGV_12N_01211,
423447,SGV_12N_01212,
423448,SGV_12N_01213,
423449,SGV_12N_01214,
423450,SGV_12N_01215,
423451,SGV_12N_01216,
423452,SGV_12N_01217,
423453,SGV_12N_01218,
423454,SGV_12N_01219,
423455,SGV_12N_01220,
423456,SGV_12N_01221,
423457,SGV_12N_01222,
423458,SGV_12N_01223,
423459,SGV_12N_01224,
423460,SGV_12N_01225,
423461,SGV_12N_01226,
423462,SGV_12N_01227,
423463,SGV_12N_01228,
423464,SGV_12N_01229,
423465,SGV_12N_01230,
423466,SGV_12N_01231,
423467,SGV_12N_01232,
423468,SGV_12N_01233,
423469,SGV_12N_01234,
423470,SGV_12N_01235,
423471,SGV_12N_01236,GREGORIAN:CE:1939
423472,SGV_12N_01237,GREGORIAN:CE:1939
423473,SGV_12N_01238,
423474,SGV_12N_01239,GREGORIAN:CE:1938:CE:1945
423475,SGV_12N_01240,GREGORIAN:CE:1938:CE:1945
423476,SGV_12N_01241,GREGORIAN:CE:1938:CE:1945
423477,SGV_12N_01242,GREGORIAN:CE:1938:CE:1945
423478,SGV_12N_01243,
423479,SGV_12N_01244,
423480,SGV_12N_01245,
423481,SGV_12N_01246,
423482,SGV_12N_01247,GREGORIAN:CE:1938:CE:1945
423483,SGV_12N_01248,
423484,SGV_12N_01249,
423485,SGV_12N_01250,
423486,SGV_12N_01251,
423487,SGV_12N_01252,
423488,SGV_12N_01253,
423489,SGV_12N_01254,
423490,SGV_12N_01255,
423491,SGV_12N_01256,
423492,SGV_12N_01257,
423493,SGV_12N_01258,
423494,SGV_12N_01259,
423495,SGV_12N_01260,
423496,SGV_12N_01261,
423497,SGV_12N_01262,GREGORIAN:CE:1938:CE:1945
423498,SGV_12N_01263,
423499,SGV_12N_01264,GREGORIAN:CE:1938:CE:1945
423500,SGV_12N_01265,GREGORIAN:CE:1938:CE:1945
423501,SGV_12N_01266,GREGORIAN:CE:1938:CE:1945
423502,SGV_12N_01267,GREGORIAN:CE:1938:CE:1945
423503,SGV_12N_01268,GREGORIAN:CE:1938:CE:1945
423504,SGV_12N_01269,GREGORIAN:CE:1938:CE:1945
423505,SGV_12N_01270,GREGORIAN:CE:1938:CE:1945
423506,SGV_12N_01271,GREGORIAN:CE:1938:CE:1945
423507,SGV_12N_01272,GREGORIAN:CE:1938:CE:1945
423508,SGV_12N_01273,
423509,SGV_12N_01274,
423510,SGV_12N_01275,
423511,SGV_12N_01276,
423512,SGV_12N_01277,
423513,SGV_12N_01278,
423514,SGV_12N_01279,
423515,SGV_12N_01280,
423516,SGV_12N_01281,
423517,SGV_12N_01282,
423518,SGV_12N_01283,
423519,SGV_12N_01284,
423520,SGV_12N_01285,
423521,SGV_12N_01286,
423522,SGV_12N_01287,
423523,SGV_12N_01288,
423524,SGV_12N_01289,
423525,SGV_12N_01290,
423526,SGV_12N_01291,
423527,SGV_12N_01292,
423528,SGV_12N_01293,
423529,SGV_12N_01294,
423530,SGV_12N_01295,
423531,SGV_12N_01296,
423532,SGV_12N_01297,
423533,SGV_12N_01298,
423534,SGV_12N_01299,
423535,SGV_12N_01300,
423536,SGV_12N_01301,
423537,SGV_12N_01302,
423538,SGV_12N_01303,
423539,SGV_12N_01304,
423540,SGV_12N_01305,
423541,SGV_12N_01306,
423542,SGV_12N_01307,
423543,SGV_12N_01308,
423544,SGV_12N_01309,
423545,SGV_12N_01310,
423546,SGV_12N_01311,
423547,SGV_12N_01312,
423548,SGV_12N_01313,
423549,SGV_12N_01314,GREGORIAN:CE:1938
423550,SGV_12N_01315,
423551,SGV_12N_01316,
423552,SGV_12N_01317,
423553,SGV_12N_01318,
423554,SGV_12N_01319,
423555,SGV_12N_01320,
423556,SGV_12N_01321,
423557,SGV_12N_01322,
423558,SGV_12N_01323,
423559,SGV_12N_01324,GREGORIAN:CE:1938
423560,SGV_12N_01325,
423561,SGV_12N_01326,
423562,SGV_12N_01327,
423563,SGV_12N_01328,GREGORIAN:CE:1938
423564,SGV_12N_01329,GREGORIAN:CE:1938
423565,SGV_12N_01330,
423566,SGV_12N_01331,
423567,SGV_12N_01332,
423568,SGV_12N_01333,
423569,SGV_12N_01334,
423570,SGV_12N_01335,
423571,SGV_12N_01336,
423572,SGV_12N_01337,
423573,SGV_12N_01338,
423574,SGV_12N_01339,
423575,SGV_12N_01340,
423576,SGV_12N_01341,
423577,SGV_12N_01342,
423578,SGV_12N_01343,
423579,SGV_12N_01344,
423580,SGV_12N_01345,
423581,SGV_12N_01346,
423582,SGV_12N_01347,
423583,SGV_12N_01348,
423584,SGV_12N_01349,
423585,SGV_12N_01350,
423586,SGV_12N_01351,GREGORIAN:CE:1938:CE:1945
423587,SGV_12N_01352,
423588,SGV_12N_01353,
423589,SGV_12N_01354,
423590,SGV_12N_01355,
423591,SGV_12N_01356,
423592,SGV_12N_01357,
423593,SGV_12N_01358,
423594,SGV_12N_01359,
423595,SGV_12N_01360,
423596,SGV_12N_01361,
423597,SGV_12N_01362,
423598,SGV_12N_01363,
423599,SGV_12N_01364,
423600,SGV_12N_01365,
423601,SGV_12N_01366,
423602,SGV_12N_01367,
423603,SGV_12N_01368,
423604,SGV_12N_01369,
423605,SGV_12N_01370,
423606,SGV_12N_01371,
423607,SGV_12N_01372,
423608,SGV_12N_01373,
423609,SGV_12N_01374,
423610,SGV_12N_01375,
423611,SGV_12N_01376,
423612,SGV_12N_01377,
423613,SGV_12N_01378,
423614,SGV_12N_01379,
423615,SGV_12N_01380,
423616,SGV_12N_01381,
423617,SGV_12N_01382,
423618,SGV_12N_01383,
423619,SGV_12N_01384,
423620,SGV_12N_01385,
423621,SGV_12N_01386,
423622,SGV_12N_01387,
423623,SGV_12N_01388,
423624,SGV_12N_01389,
423625,SGV_12N_01390,
423626,SGV_12N_01391,
423627,SGV_12N_01392,
423628,SGV_12N_01393,
423629,SGV_12N_01394,
423630,SGV_12N_01395,
423631,SGV_12N_01396,
423632,SGV_12N_01397,
423633,SGV_12N_01398,
423634,SGV_12N_01399,
423635,SGV_12N_01400,
423636,SGV_12N_01401,GREGORIAN:CE:1945
423637,SGV_12N_01402,
423638,SGV_12N_01403,
423639,SGV_12N_01404,
423640,SGV_12N_01405,
423641,SGV_12N_01406,
423642,SGV_12N_01407,
423643,SGV_12N_01408,
423644,SGV_12N_01409,
423645,SGV_12N_01410,
423646,SGV_12N_01411,
423647,SGV_12N_01412,
423648,SGV_12N_01413,
423649,SGV_12N_01414,
423650,SGV_12N_01415,
423651,SGV_12N_01416,
423652,SGV_12N_01417,
423653,SGV_12N_01418,
423654,SGV_12N_01419,
423655,SGV_12N_01420,
423656,SGV_12N_01421,
423657,SGV_12N_01422,
423658,SGV_12N_01423,
423659,SGV_12N_01424,
423660,SGV_12N_01425,
423661,SGV_12N_01426,
423662,SGV_12N_01427,
423663,SGV_12N_01428,
423664,SGV_12N_01429,
423665,SGV_12N_01430,
423666,SGV_12N_01431,
423667,SGV_12N_01432,
423668,SGV_12N_01433,
423669,SGV_12N_01434,
423670,SGV_12N_01435,
423671,SGV_12N_01436,
423672,SGV_12N_01437,
423673,SGV_12N_01438,
423674,SGV_12N_01439,
423675,SGV_12N_01440,
423676,SGV_12N_01441,
423677,SGV_12N_01442,
423678,SGV_12N_01443,
423679,SGV_12N_01444,
423680,SGV_12N_01445,
423681,SGV_12N_01446,
423682,SGV_12N_01447,GREGORIAN:CE:1940
423683,SGV_12N_01448,GREGORIAN:CE:1940
423684,SGV_12N_01449,
423685,SGV_12N_01450,GREGORIAN:CE:1940
423686,SGV_12N_01451,GREGORIAN:CE:1940
423687,SGV_12N_01452,GREGORIAN:CE:1940
423688,SGV_12N_01453,GREGORIAN:CE:1940
423689,SGV_12N_01454,GREGORIAN:CE:1940
423690,SGV_12N_01455,GREGORIAN:CE:1940
423691,SGV_12N_01456,GREGORIAN:CE:1940
423692,SGV_12N_01457,GREGORIAN:CE:1940
423693,SGV_12N_01458,GREGORIAN:CE:1940
423694,SGV_12N_01459,GREGORIAN:CE:1940
423695,SGV_12N_01460,
423696,SGV_12N_01461,
423697,SGV_12N_01462,
423698,SGV_12N_01463,
423699,SGV_12N_01464,
423700,SGV_12N_01465,
423701,SGV_12N_01466,
423702,SGV_12N_01467,
423703,SGV_12N_01468,
423704,SGV_12N_01469,
423705,SGV_12N_01470,
423706,SGV_12N_01471,
423707,SGV_12N_01472,
423708,SGV_12N_01473,
423709,SGV_12N_01474,
423710,SGV_12N_01475,
423711,SGV_12N_01476,
423712,SGV_12N_01477,
423713,SGV_12N_01478,
423714,SGV_12N_01479,
423715,SGV_12N_01480,
423716,SGV_12N_01481,
423717,SGV_12N_01482,
423718,SGV_12N_01483,
423719,SGV_12N_01484,
423720,SGV_12N_01485,GREGORIAN:CE:1938
423721,SGV_12N_01486,
423722,SGV_12N_01487,
423723,SGV_12N_01488,
423724,SGV_12N_01489,
423725,SGV_12N_01490,
423726,SGV_12N_01491,
423727,SGV_12N_01492,
423728,SGV_12N_01493,
423729,SGV_12N_01494,
423730,SGV_12N_01495,
423731,SGV_12N_01496,GREGORIAN:CE:1940:CE:1945
423732,SGV_12N_01497,
423733,SGV_12N_01498,
423734,SGV_12N_01499,
423735,SGV_12N_01500,
423736,SGV_12N_01501,
423737,SGV_12N_01502,
423738,SGV_12N_01503,
423739,SGV_12N_01504,
423740,SGV_12N_01505,
423741,SGV_12N_01506,
423742,SGV_12N_01507,
423743,SGV_12N_01508,GREGORIAN:CE:1937:CE:1939
423744,SGV_12N_01509,
423745,SGV_12N_01510,
423746,SGV_12N_01511,
423747,SGV_12N_01512,
423748,SGV_12N_01513,
423749,SGV_12N_01514,
423750,SGV_12N_01515,
423751,SGV_12N_01516,
423752,SGV_12N_01517,
423753,SGV_12N_01518,
423754,SGV_12N_01519,
423755,SGV_12N_01520,GREGORIAN:CE:1945-07-14
423756,SGV_12N_01521,
423757,SGV_12N_01522,
423758,SGV_12N_01523,
423759,SGV_12N_01524,GREGORIAN:CE:1945-07-14
423760,SGV_12N_01525,
423761,SGV_12N_01526,
423762,SGV_12N_01527,GREGORIAN:CE:1945
423763,SGV_12N_01528,GREGORIAN:CE:1945
423764,SGV_12N_01529,
423765,SGV_12N_01530,
423766,SGV_12N_01531,
423767,SGV_12N_01532,
423768,SGV_12N_01533,
423769,SGV_12N_01534,
423770,SGV_12N_01535,
423771,SGV_12N_01536,
423772,SGV_12N_01537,
423773,SGV_12N_01538,
423774,SGV_12N_01539,
423775,SGV_12N_01540,
423776,SGV_12N_01541,
423777,SGV_12N_01542,
423778,SGV_12N_01543,
423779,SGV_12N_01544,
423780,SGV_12N_01545,GREGORIAN:CE:1945
423781,SGV_12N_01546,
423782,SGV_12N_01547,GREGORIAN:CE:1945
423783,SGV_12N_01548,
423784,SGV_12N_01549,
423785,SGV_12N_01550,
423786,SGV_12N_01551,
423787,SGV_12N_01552,
423788,SGV_12N_01553,
423789,SGV_12N_01554,
423790,SGV_12N_01555,
423791,SGV_12N_01556,
423792,SGV_12N_01557,
423793,SGV_12N_01558,
423794,SGV_12N_01559,
423795,SGV_12N_01560,
423796,SGV_12N_01561,
423797,SGV_12N_01562,
423798,SGV_12N_01563,
423799,SGV_12N_01564,
423800,SGV_12N_01565,
423801,SGV_12N_01566,
423802,SGV_12N_01567,
423803,SGV_12N_01568,
423804,SGV_12N_01569,
423805,SGV_12N_01570,
423806,SGV_12N_01571,
423807,SGV_12N_01572,
423808,SGV_12N_01573,
423809,SGV_12N_01574,
423810,SGV_12N_01575,
423811,SGV_12N_01576,
423812,SGV_12N_01577,
423813,SGV_12N_01578,
423814,SGV_12N_01579,
423815,SGV_12N_01580,
423816,SGV_12N_01581,
423817,SGV_12N_01582,GREGORIAN:CE:1945
423818,SGV_12N_01583,
423819,SGV_12N_01584,
423820,SGV_12N_01585,GREGORIAN:CE:1945-07-13
423821,SGV_12N_01586,
423822,SGV_12N_01587,
423823,SGV_12N_01588,
423824,SGV_12N_01589,
423825,SGV_12N_01590,
423826,SGV_12N_01591,
423827,SGV_12N_01592,
423828,SGV_12N_01593,
423829,SGV_12N_01594,
423830,SGV_12N_01595,
423831,SGV_12N_01596,
423832,SGV_12N_01597,
423833,SGV_12N_01598,
423834,SGV_12N_01599,
423835,SGV_12N_01600,
423836,SGV_12N_01601,GREGORIAN:CE:1939
423837,SGV_12N_01602,
423838,SGV_12N_01603,GREGORIAN:CE:1939
423839,SGV_12N_01604,GREGORIAN:CE:1939
423840,SGV_12N_01605,GREGORIAN:CE:1945
423841,SGV_12N_01606,GREGORIAN:CE:1939
423842,SGV_12N_01607,GREGORIAN:CE:1945
423843,SGV_12N_01608,GREGORIAN:CE:1945
423844,SGV_12N_01609,GREGORIAN:CE:1945
423845,SGV_12N_01610,GREGORIAN:CE:1939
423846,SGV_12N_01611,GREGORIAN:CE:1939
423847,SGV_12N_01612,GREGORIAN:CE:1945
423848,SGV_12N_01613,GREGORIAN:CE:1939
423849,SGV_12N_01614,GREGORIAN:CE:1939
423850,SGV_12N_01615,GREGORIAN:CE:1945
423851,SGV_12N_01616,GREGORIAN:CE:1939
423852,SGV_12N_01617,GREGORIAN:CE:1945
423853,SGV_12N_01618,GREGORIAN:CE:1939
423854,SGV_12N_01619,GREGORIAN:CE:1945
423855,SGV_12N_01620,GREGORIAN:CE:1939
423856,SGV_12N_01621,GREGORIAN:CE:1939
423857,SGV_12N_01622,
423858,SGV_12N_01623,
423859,SGV_12N_01624,
423860,SGV_12N_01625,
423861,SGV_12N_01626,
423862,SGV_12N_01627,GREGORIAN:CE:1945
423863,SGV_12N_01628,
423864,SGV_12N_01629,
